,Date,UserName,Location,stars,Message
353,3/5/2017,Rachael G.,louisville-3,5,"My boyfriend and I just visited this establishment and were greeted with smiles and happy workers all around. Keep in mind this is at 8pm on Sunday, when I'm sure all these kids would much rather be home with their families. Every time I've ever come in, (which is multiple times a week when it's warm) everyone is happy warm helpful and knowledgeable of the menu. On top of this the place is VERY clean and pleasing to the eye. Thanks!"
354,8/6/2016,Mel G.,louisville-3,5,"Yes, I will give you a 5 star rating even though you're just a popsicle. I had the champagne white tea and it was delightful. Lasted longer than I thought a popsicle would and had me very curious about the other flavors offered -- a sign of success, methinks."
355,10/27/2016,Jordan C.,louisville-3,3,"I love the vanilla. However the other flavors just arnt for me really! If you love ice cream that does not mean you will love these. Pricey but that's beside the point with the experience.100% worth a try, it's a great place to go hang out by baxters ave."
356,6/10/2016,Tara T.,louisville-3,4,"Wow, I have heard nothing but rave reviews of this place, and they are well deserved! I came in to get 4 pops to go, and found out that they have a deal for that - $11 for 4 pops, and they come in a nice little insulated bag with an ice pack. I had a hard time choosing between the flavors because there were so many that sounded appealing. I had to pick for 3 other people, so I got a lavender lemonade for my SO who loves all things lavender, a buttermilk and a pina colada. Oh, and a jasmine green tea for myself, because it's my absolute favorite flavor of everything, so I didn't have much of a choice. There were so many that sounded good, namely coffee, sweet tea, chai, and cherry sour cream. I tried all of the pops that I bought and the buttermilk was out of this world. It was so unique, and indulgent. I'm still craving that flavor!The menu is separated by ""creamy"" and ""fruity"" flavors. Interestingly the jasmine green tea was made as a creamy pop, and it worked really well. The sweet tea is a ""fruity"" one though (ie no dairy), and that sounds really yummy and refreshing. They have a punch card system, but there are separate punches for the bags of 4, and single pops, which I was disappointed by, because I will probably typically stop in for one pop, and I feel like $11 is steep for popsicles, even though they are delicious.  The employees were super pleasant, and I came at an off time so I can't vouch for the crowd, but I'm sure it gets busy. The service is quick though, so don't let that keep you away!"
357,7/12/2016,Dana C.,louisville-3,5,It's not like any Popsicle you have ever had got $3 and it is worth every penny. We were visiting from North Carolina and saw the line... So we got in the line... WOW! It was worth the wait.
358,7/9/2016,Justyna B.,louisville-3,5,"Definitely worth the hype! Best ice pops I've ever had! The green tea, horchata, and pomegranate are all excellent choices :-) honestly $3 isn't bad at all. Back home in NYC, ice pops are $4 and taste bland."
359,5/12/2016,Kristie T.,louisville-3,5,"When I told the kids I was going to get them a popsicle after dinner they looked at me like I was nuts.  They're not and I'm not popsicle lovers, but because of all the Yelp reviews I knew we had to try it especially since we were right next door anyway.  So, we went in and ordered our peanut butter and chocolate popsicles and left.  We were all so happy with our choices and I loved that it was more of an ice creamy type pop than what I was expecting.  I was very happy with how quick and cheap the whole process was.  They had lots of choices, but it was simple at the same time which I loved."
360,2/3/2017,Katelynn M.,louisville-3,5,"Love this place! I've tried a new pop every time and never been disappointed, especially with a reasonable price. Almost always busy in the summer but you can still get in and out quickly. Nice to be able to walk down Bardstown Rd. eating your pop!"
361,5/1/2016,Michael R.,louisville-3,5,"Well, if we had to lose Wild and Woolly, at least something cool (cold, even) took its spot. I tend to be more into ice cream than pops, but these are super great. They have some ""safe"" flavors, but they also have more interesting ones like avocado or pineapple jalepeno. I've been four times since they opened and I have not once been disappointed. I knew I would love the hibiscus--it's like a frozen jamaica agua fresca. The avocado is great. I got the chai latte once and it melted SUPER fast--not sure if it was just the one I got or if it's just a softer pop than some of the others. It was still tasty. The buttermilk was a real surprise--it's definitely my favorite creamy flavor so far. The texture of both the creamy and fruity pops is exceptionally good. I will for sure be a frequent visitor over the summer."
362,6/26/2016,Willie L.,louisville-3,5,This place is amazing. I got the coffee pop and it was delicious! Can't wait to try more. Would love to have a location in southern Indiana!
363,7/10/2016,Chris J.,louisville-3,5,Hey what a great place and the pops well that's the what all the buzz is about fresh creamy nice treat.  Line moves fast so don't be worried this place is buzzing.   Parking was a chore for us but worth th treat.   We got out pops and walked around to check out the other sites.  There is a flavor everyone and some ecnetric flavors too.   Give it a try you can't be disappointed and hey if you are you can't be pleased. Happy Eats
364,7/1/2016,Paulette A.,louisville-3,5,"Delicious!!! I am a huge comfy cow fan, but lately all I do is crave Steel City. I love all the options and if you dont like one you cant exchange it for another one. So be wild and bold and try their many delicious flavors"
